Date,Nasdaq,Amazon,Cisco
7/17/2001,161.4211093,834.8936196,254.6481137
7/18/2001,157.4271977,814.9787088,245.4870536
7/19/2001,159.8024552,842.0425244,254.2186292
7/20/2001,158.4578803,867.0637888,257.5108381
7/23/2001,155.2713465,818.5532099,261.5188603
7/24/2001,152.9819681,615.8297962,263.0933605
7/25/2001,154.9402688,587.7446806,267.6739346
7/26/2001,157.95737,629.6170046,277.4075114
7/27/2001,158.4344518,625.5319022,272.8270078
7/30/2001,157.557589,640.8510606,270.393521
7/31/2001,158.2829767,637.7872094,275.1172155
8/1/2001,161.5038621,638.2978594,290.5765232
8/2/2001,162.9874258,622.468051,289.8608509
8/3/2001,161.3438086,620.4254998,286.9979502
8/6/2001,158.8397039,607.6595427,279.6978249
8/7/2001,158.3345137,592.340433,275.6899085
8/8/2001,153.5379137,567.3191199,257.3677177
8/9/2001,153.3005404,534.1276507,261.8051186
8/10/2001,152.7656786,508.0850863,262.3776882
8/13/2001,154.7786426,516.7659411,260.6599619
8/14/2001,153.3950265,537.7021031,252.644129
8/15/2001,149.8313491,514.7233899,243.3399662
8/16/2001,150.7238245,500.9361815,250.2107128
8/17/2001,145.7804389,510.1276375,237.7574262
8/20/2001,146.9001364,531.0637995,241.9084982
8/21/2001,142.992123,505.0212839,229.1689533
8/22/2001,145.2338628,520.8510435,235.8966148
8/23/2001,143.9033373,491.7446767,239.9045312
8/24/2001,149.6681597,522.3829447,261.232602
8/27/2001,149.3253773,517.2765911,257.7971669
8/28/2001,145.6219295,509.1063863,244.6282257
8/29/2001,143.9189595,469.2765648,244.4850524
8/30/2001,139.8985025,443.7446504,229.1689533
8/31/2001,140.9721342,456.5106076,233.7494921
9/4/2001,138.2665805,438.6382968,225.7335888
9/5/2001,137.3475503,390.6382948,212.9940438
9/6/2001,133.1802982,416.1701848,206.1232267
9/7/2001,131.7794968,434.5531944,205.5506219
9/10/2001,132.3791731,440.680848,207.1252455
9/17/2001,123.3349035,382.4680657,200.397584
9/18/2001,121.4242223,372.2553096,194.2425096
9/19/2001,119.2941444,373.2765852,193.0974058
9/20/2001,114.8536043,381.95744,184.3658125
9/21/2001,111.1259464,381.95744,173.0576474
9/24/2001,117.0766051,380.9361644,179.7853089
9/25/2001,117.2515087,362.0425536,180.3578256
9/26/2001,114.3156161,324.2553077,175.0616144
9/27/2001,114.0555959,316.5957285,160.8906367
9/28/2001,117.0297576,304.8510469,174.3458892
10/1/2001,115.5977214,306.8936225,170.3379023
10/2/2001,116.5245579,310.4680749,164.3260188
10/3/2001,123.433288,345.191494,199.681894
10/4/2001,124.7216459,359.4893525,206.4095027
10/5/2001,125.3455228,367.6595573,213.8528894
10/8/2001,125.3962686,363.5744549,215.4274248
10/9/2001,122.6040448,352.8510489,208.8429718
10/10/2001,126.9821248,370.7234084,216.858787
10/11/2001,132.8546916,400.8510508,235.6102683
10/12/2001,133.0053947,412.0850824,242.6242234
10/15/2001,132.4517938,453.4468052,232.0317482
10/16/2001,134.4631851,488.1702243,242.9104817
10/17/2001,128.5500139,455.4893564,223.3001902
10/18/2001,129.0481794,432.5106432,239.3320145
10/19/2001,130.4997363,409.02128,239.3320145
10/22/2001,133.3708145,447.8298015,240.90655
10/23/2001,133.0865938,487.6595743,234.894596
10/24/2001,135.2026318,390.1276448,246.6321927
10/25/2001,138.6327819,396.7659484,253.9323003
10/26/2001,138.1244654,386.0425424,247.4910206
10/29/2001,132.7024349,360.0000024,235.037734
10/30/2001,130.1952134,327.8297845,237.1848566
10/31/2001,131.9747026,356.4255257,242.1947742
11/1/2001,136.3551273,354.8936001,252.7872317
11/2/2001,136.3106151,342.6382929,247.0616066
11/5/2001,140.0523224,356.9361513,256.2226491
11/6/2001,143.2872668,360.0000024,264.3816376
11/7/2001,143.4785742,379.4042389,270.9661611
11/8/2001,142.7164901,355.9148757,273.2564041
11/9/2001,142.7719255,363.5744549,274.8310453
11/12/2001,143.6815862,360.0000024,275.6899085
11/13/2001,147.7403028,372.2553096,280.2703063
11/14/2001,148.6054512,484.5957232,284.7076719
11/15/2001,148.400876,462.1276599,288.2862273
11/16/2001,148.245493,457.0212576,286.5686244
11/19/2001,151.0439695,469.2765648,296.4452334
11/20/2001,146.83455,439.1489467,283.276345
11/21/2001,146.4082237,449.3617027,274.1153907
11/23/2001,148.6062328,463.6595612,280.4134619
11/26/2001,151.575705,623.489351,285.2802239
11/27/2001,151.1649914,586.2127307,281.9880503
11/28/2001,147.4170409,591.829783,270.2505065
11/29/2001,150.9533914,569.3616711,284.7076719
11/30/2001,150.7441266,578.0425259,292.5804726
12/3/2001,148.7389785,535.6595519,284.2783109
12/4/2001,153.2833646,609.1914926,293.7256293
12/5/2001,159.8219758,600.5106378,308.3260915
12/6/2001,160.4021315,617.8723474,311.9045587
12/7/2001,157.8246339,597.9574366,302.8867424
12/10/2001,155.5493145,594.8935855,296.8747002
12/11/2001,156.3153065,625.0212522,297.4472874
12/12/2001,157.0531804,608.1701926,293.4394415
12/13/2001,151.9879819,556.0851126,272.1113179
12/14/2001,152.5080127,561.7021163,277.5506846
12/17/2001,155.1846667,552.0000102,275.6899085
12/18/2001,156.536276,554.5531627,280.8430169
12/19/2001,154.8286164,546.8936079,276.9781327
12/20/2001,149.8040222,518.2978423,261.8051186
12/21/2001,151.9348817,510.6382875,260.3737564
12/24/2001,151.8294725,501.9574327,259.2286526
12/26/2001,153.0959652,566.8085186,261.0895345
12/27/2001,154.3234262,541.2766042,264.6679135
12/28/2001,155.1698357,556.5957139,265.383674
12/31/2001,152.2917232,552.5106115,259.2286526
1/2/2002,154.5443957,559.6595651,275.260424
1/3/2002,159.6213085,607.6595427,297.1609762
1/4/2002,160.8011214,625.5319022,298.162995
1/7/2002,159.0614549,630.1276546,293.8688555
1/8/2002,160.5169102,605.1063902,299.880686
1/9/2002,159.6697191,588.7659319,298.4492357
1/10/2002,159.8532106,563.7446675,300.5964288
1/11/2002,157.9183289,563.2340175,289.2883342
1/14/2002,155.4415606,516.2552911,280.9861373
1/15/2002,156.235661,525.4467959,281.7018272
1/16/2002,151.8263462,466.2127623,271.1093344
1/17/2002,155.0573922,497.3616803,278.8389794
1/18/2002,150.7253876,518.8084923,269.8210749
1/22/2002,146.9922777,643.4042617,258.5128745
1/23/2002,150.1038556,636.7659582,270.9661611
1/24/2002,151.6811142,715.4042525,272.6839051
1/25/2002,151.3000722,737.3616657,273.8289913
1/28/2002,151.7849698,791.4893456,281.9880503
1/29/2002,147.8090156,726.1276585,272.1113179
1/30/2002,149.4057948,709.7872002,276.83503
1/31/2002,151.0135163,724.5957086,283.4193595
2/1/2002,149.2340176,701.1063454,274.9740775
2/4/2002,144.8840556,639.8297606,262.0914828
2/5/2002,143.5558749,587.2340306,264.8111221
2/6/2002,141.5405661,574.9787234,266.3855693
2/7/2002,139.1512496,573.9574235,244.1988117
2/8/2002,142.0223373,639.3191593,239.9045312
2/11/2002,144.191466,679.1489321,253.2166633
2/12/2002,143.2193356,658.7233714,247.0616066
2/13/2002,145.1674947,678.6382822,250.7833176
2/14/2002,143.9345721,708.7659489,249.9243487
2/15/2002,140.9541673,684.7659358,244.6282257
2/19/2002,136.6916571,664.3404237,240.6203093
2/20/2002,138.6405883,661.7872226,238.9026006
2/21/2002,134.0079687,677.1063809,216.2862703
2/22/2002,134.6560557,667.4042262,218.1470817
2/25/2002,138.1963045,701.1063454,223.3001902
2/26/2002,137.9604945,735.3191145,221.8688103
2/27/2002,136.7908231,728.6808597,203.8330013
2/28/2002,135.1987238,720.0000049,204.2624329
3/1/2002,140.7620878,785.872342,214.7117172
3/4/2002,145.179981,841.5318744,235.8966148
3/5/2002,145.7242219,815.4893588,236.3260287
3/6/2002,147.6067851,833.8723196,240.0477044
3/7/2002,146.9220018,797.6169992,243.3399662
3/8/2002,150.6730786,834.8936196,254.7912517
3/11/2002,150.6590196,853.2765317,249.3518849
3/12/2002,148.1314959,832.8510197,240.0477044
3/13/2002,145.3915906,803.7446529,234.1788708
3/14/2002,144.7755201,739.4042169,239.6182728
3/15/2002,145.8811681,716.4255037,236.7555132
3/18/2002,146.5651698,766.4680812,236.4691843
3/19/2002,146.8626585,748.5957217,239.6182728
3/20/2002,143.114708,740.4255169,229.3120736
3/21/2002,145.9225445,774.6382861,236.0397704
3/22/2002,144.5607937,793.0212469,237.1848566
3/25/2002,141.5233903,752.6808241,231.6023871
3/26/2002,142.4353958,757.2765765,233.1769049
3/27/2002,142.6368447,727.6595597,233.8926125
3/28/2002,144.0891736,730.2127609,242.3379121
4/1/2002,145.4376564,755.7446753,250.7833176
4/2/2002,140.8917071,727.6595597,235.037734
4/3/2002,139.3261532,698.0425429,237.6143411
4/4/2002,139.7477995,691.4042393,241.4790843
4/5/2002,138.2080188,689.3616881,231.1730084
4/8/2002,139.4448398,712.3404013,231.6023871
4/9/2002,136.0638723,694.4680905,212.1352159
4/10/2002,137.9768887,688.3403882,222.5844474
4/11/2002,134.7107095,650.5531666,212.8508882
4/12/2002,137.1273529,679.6595821,219.0059802
4/15/2002,136.9391814,709.2765989,214.8548552
4/16/2002,141.859148,715.4042525,223.0138966
4/17/2002,141.3812847,756.7659265,228.5964013
4/18/2002,140.7378873,728.1702097,221.0099472
4/19/2002,140.3006188,741.9574181,218.4333753
4/22/2002,137.3217866,730.7234109,212.8508882
4/23/2002,135.1050289,717.9574537,200.5407572
4/24/2002,133.7815282,857.3617315,206.5526583
4/25/2002,133.8096366,858.893584,208.8429718
4/26/2002,129.9203622,863.4893364,199.1092716
4/29/2002,129.3769124,826.2127648,202.2584483
4/30/2002,131.8208827,852.2553291,209.7017644
5/1/2002,130.9854059,842.0425244,196.1033563
5/2/2002,128.4313273,833.3616696,195.2445284
5/3/2002,125.9490974,819.5744125,188.0874882
5/6/2002,123.2513501,823.1489623,184.5089681
5/7/2002,122.8874839,822.6383123,187.2285722
5/8/2002,132.4502306,884.4254984,232.8906113
5/9/2002,128.8740574,905.3616604,225.4472952
5/10/2002,124.9980508,865.0212863,220.7236536
5/13/2002,129.0341299,884.4254984,224.7316229
5/14/2002,134.2273846,960.5105915,235.4671479
5/15/2002,134.7357011,1018.212773,237.0417539
5/16/2002,135.1167336,1001.361713,243.4830336
5/17/2002,135.9717405,978.3829511,246.9184334
5/20/2002,132.8640611,990.1276083,237.3279946
5/21/2002,129.9430091,957.9574391,231.3160935
5/22/2002,130.666824,957.4467891,237.0417539
5/23/2002,132.5548582,993.1915082,241.9084982
5/24/2002,129.7329627,994.2127107,237.1848566
5/28/2002,129.0052399,973.2765487,234.4651468
5/29/2002,126.8361112,965.6169939,224.0158624
5/30/2002,127.4240733,938.042577,229.1689533
5/31/2002,126.1599158,930.8935748,225.8767268
6/3/2002,122.008286,917.1063176,219.4353588
6/4/2002,123.2232416,917.6169676,230.1709191
6/5/2002,124.5615734,918.6382675,227.8806938
6/6/2002,121.4086097,927.8297723,221.2962055
6/7/2002,119.8938111,948.7659343,225.1610368
6/10/2002,119.5197938,883.4041984,221.4393259
6/11/2002,116.9032647,875.2339936,214.568544
6/12/2002,118.6163858,872.1701912,218.8627716
6/13/2002,116.8798362,890.0425507,213.1372171
6/14/2002,117.4935619,858.893584,204.691794
6/17/2002,121.2844615,940.0850795,215.7136831
6/18/2002,120.4778652,958.978739,210.56061
6/19/2002,116.8759283,934.4680272,207.4114685
6/20/2002,114.3710514,896.1701556,201.5427231
6/21/2002,112.5134704,895.1489531,196.6759788
6/24/2002,114.0267058,894.1276531,201.2564648
6/25/2002,111.1884161,783.3191408,192.5248186
6/26/2002,111.6053729,809.3617052,192.2385602
6/27/2002,113.9376909,809.8723065,197.8210297
6/28/2002,114.2508016,829.7872172,199.681894
7/1/2002,109.611939,691.9148893,187.3717278
7/2/2002,106.0217067,680.1701834,179.7853089
7/3/2002,107.7668538,727.6595597,186.6560555
7/5/2002,113.0912814,776.6808373,201.1133268
7/8/2002,109.753263,762.8935801,195.6739247
7/9/2002,107.8410282,796.595748,188.0874882
7/10/2002,105.0995597,763.9148801,193.383717
7/11/2002,107.3186621,794.0425468,201.1133268
7/12/2002,107.2460414,787.9148932,205.8369684
7/15/2002,107.9581516,813.9574089,206.6957963
7/16/2002,107.383467,831.8298171,204.2624329
7/17/2002,109.1004961,825.1914648,211.8488694
7/18/2002,105.9537755,794.0425468,205.2643635
7/19/2002,103.0022702,780.7659397,195.3875959
7/22/2002,100.1522662,791.4893456,185.7971571
7/23/2002,95.96705674,742.9787181,178.9264105
7/24/2002,100.7441266,720.0000049,187.3717278
7/25/2002,96.82829729,637.7872094,166.1868479
7/26/2002,98.54923427,660.2553213,169.192816
7/29/2002,104.2593934,731.7446621,190.5208868
7/30/2002,104.9574446,754.212774,190.9502655
7/31/2002,103.7135988,737.8723157,188.8031781
8/1/2002,99.9453462,723.0638073,173.2007854
8/2/2002,97.44046939,706.7233977,170.1948348
8/5/2002,94.16803746,657.1914702,162.6083102
8/6/2002,98.34856694,701.6169954,172.7713185
8/7/2002,100.0156222,694.4680905,185.9403479
8/8/2002,102.7969134,709.7872002,188.9462985
8/9/2002,101.9848555,728.1702097,187.8011417
8/12/2002,102.0410725,738.3829657,191.952249
8/13/2002,99.10830621,711.3191501,191.3797324
8/14/2002,104.185219,710.2978501,205.407572
8/15/2002,105.0214774,746.5531705,205.5506219
8/16/2002,106.2707942,760.8510289,206.8388813
8/19/2002,108.8888961,791.4893456,210.7038008
8/20/2002,107.4873131,815.9999601,210.8468506
8/21/2002,110.0374837,785.361692,216.2862703
8/22/2002,111.1072074,803.2340029,216.1431852
8/23/2002,107.801987,774.6382861,206.8388813
8/26/2002,108.6702618,762.3829788,207.4114685
8/27/2002,105.2377669,741.4468168,200.6838952
8/28/2002,102.6298161,743.9999693,196.3896499
8/29/2002,104.2999977,773.1063848,203.2604494
8/30/2002,102.6665125,762.8935801,197.8210297
9/3/2002,98.68353354,745.5319192,187.0854871
9/4/2002,100.9065439,757.2765765,189.9483173
9/5/2002,97.68095945,727.6595597,182.7912418
9/6/2002,101.1400092,781.7872396,186.5129351
9/9/2002,101.8661689,843.0638244,185.5109164
9/10/2002,103.075663,874.7233437,192.2385602
9/11/2002,102.71336,873.7021411,194.2425096
9/12/2002,99.92036406,855.3191316,186.6560555
9/13/2002,100.8354863,848.1702267,186.7991758
9/16/2002,99.6236475,853.2765317,185.0815377
9/17/2002,98.37901065,885.9574483,179.4989624
9/18/2002,97.76919283,905.3616604,178.9264105
9/19/2002,94.98321211,878.8084461,171.7693526
9/20/2002,95.34551514,809.8723065,172.9145094
9/23/2002,92.52206597,819.5744125,171.1968007
9/24/2002,92.30655806,813.4468076,163.6103113
9/25/2002,95.43921962,803.2340029,171.1968007
9/26/2002,95.38611946,875.7446436,162.6083102
9/27/2002,93.6331756,868.5957387,160.7474811
9/30/2002,91.51714713,813.4468076,150.0118855
10/1/2002,94.77004896,865.5319363,156.5964091
10/2/2002,92.70712064,868.5957387,143.856873
10/3/2002,91.00961217,855.3191316,140.4215085
10/4/2002,89.00601764,845.1063269,135.4115204
10/7/2002,87.40533045,849.7020793,129.9721536
10/8/2002,88.17209446,865.0212863,123.1014158
10/9/2002,86.99227203,860.9361839,132.1192586
10/10/2002,90.83860697,917.1063176,139.4194897
10/11/2002,94.51628148,942.638232,147.7216955
10/14/2002,95.30179401,980.425551,142.9979922
10/15/2002,100.1358624,967.1489438,157.3121166
10/16/2002,96.23019372,995.2340107,140.4215085
10/17/2002,99.34333471,956.9361391,145.5745728
10/18/2002,100.5590719,972.2553462,150.44137
10/21/2002,102.2620515,983.4893534,156.7394942
10/22/2002,100.9448035,989.6169583,160.6043608
10/23/2002,103.0865957,1008.510618,161.1768598
10/24/2002,101.406263,1014.12767,168.1908149
10/25/2002,103.9376947,985.5318559,168.6202465
10/28/2002,102.7430316,949.2765843,156.0238395
10/29/2002,101.5491597,948.2552843,151.7296119
10/30/2002,103.5941306,974.2978487,156.1670304
10/31/2002,103.8299407,988.5957558,160.0317736
11/1/2002,106.2465841,1011.06377,166.1868479
11/4/2002,109.0450607,958.978739,176.2067535
11/5/2002,109.4065821,955.9148392,181.646085
11/6/2002,110.7980046,987.5744558,185.5109164
11/7/2002,107.4966826,976.3404486,176.7793231
11/8/2002,106.1357134,996.2553106,179.7853089
11/11/2002,103.005387,970.2127463,174.0596309
11/12/2002,105.3767557,1012.08507,184.2226745
11/13/2002,106.2957764,1042.212737,192.095387
11/14/2002,110.214732,1083.063761,200.397584
11/15/2002,110.1850604,1134.12759,201.5427231
11/18/2002,108.8225185,1144.851044,199.1092716
11/19/2002,107.3249053,1087.148961,195.5307691
11/20/2002,110.826113,1169.361659,205.8369684
11/21/2002,114.5896857,1194.893573,218.1470817
11/22/2002,114.6825991,1225.02124,213.1372171
11/25/2002,115.7101648,1238.297847,213.1372171
11/26/2002,112.7844233,1194.893573,206.8388813
11/27/2002,116.1817754,1229.616992,212.2783363
11/29/2002,115.4665484,1192.340421,213.5665958
12/2/2002,115.9350422,1231.148942,215.5705804
12/3/2002,113.1381288,1212.255283,207.8409354
12/4/2002,111.6850184,1194.382923,206.5526583
12/5/2002,110.1546072,1153.021249,201.972137
12/6/2002,111.0673847,1154.553199,202.9742087
12/9/2002,106.7494391,1107.063823,193.2405261
12/10/2002,108.5937427,1116.255328,199.3956181
12/11/2002,109.0489591,1130.042487,198.250426
12/12/2002,109.2800892,1138.723342,201.972137
12/13/2002,106.3808929,1132.595737,191.8090758
12/16/2002,109.3409861,1149.446797,195.6739247
12/17/2002,108.6944719,1146.893547,195.5307691
12/18/2002,106.3098354,1128.510635,189.2326273
12/19/2002,105.7312429,1107.574473,186.0835036
12/20/2002,106.4300852,1119.82978,189.9483173
12/23/2002,107.8855309,1135.65954,192.3817688
12/24/2002,107.1656144,1117.27653,191.0934564
12/26/2002,106.8080008,1036.595685,187.5149187
12/27/2002,105.2791528,963.0638414,186.2265886
12/30/2002,104.5943695,982.9787035,185.6540896
12/31/2002,104.2796955,964.5956939,187.5149187
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
