,Date,GSPC_Price,GSPC_Percent,Zoom_Price,Zoom_Percent,Boeing_Price,Boeing_Percent,Royal_Cruise_Price,Royal_Cruise_Percent,JNJ_Price,JNJ_Percent,Chevron_Price,Chevron_Percent,Adidas_Price,Adidas_Percent,GILD_Price,GILD_Percent,FORD_Price,FORD_Percent,MRNA_Price,MRNA_Percent,Marriott_Price,Marriott_Percent,Center
24,2020-03-06,2972.3701171875,92.15165614192841,114.31999969482422,149.82961352868583,262.3299865722656,82.91412456059327,65.01000213623047,56.07729896273669,142.02999877929688,96.01376034411176,95.31999969482422,90.00755431092811,136.25,86.14693781310376,79.47984313964844,126.93038208150665,1.0,92.59258891329368,29.610000610351562,144.36860204738204,110.66000366210938,79.32580307348883,100
25,2020-03-09,2746.56005859375,85.15092270278004,113.75,149.08256284451014,227.1699981689453,71.80117595675979,48.27000045776367,41.637458201111265,136.44000244140625,92.23486452404836,80.66999816894531,76.174037607011,127.4800033569336,80.60192236039646,72.8416519165039,116.32910111516921,0.9900000095367432,91.66666390719249,24.290000915527344,118.43003727187957,104.19000244140625,74.68783067394097,100
26,2020-03-10,2882.22998046875,89.3570637607641,108.48999786376953,142.1887202156149,231.00999450683594,73.01487607100265,51.66999816894531,44.57027902648232,141.63999938964844,95.75011668957478,84.9800033569336,80.24383436823888,129.5399932861328,81.90439446554394,71.67254638671875,114.46202380692014,1.0099999904632568,93.51851391939488,22.34000015258789,108.92247636901087,109.9800033569336,78.83834989697357,100
27,2020-03-11,2741.3798828125,84.99032299327945,110.30000305175781,144.5609418612162,189.0800018310547,59.762145489297794,44.369998931884766,38.27333661465839,131.8000030517578,89.09817654810318,83.02999877929688,78.40250890149397,111.95999908447266,70.78907213713923,73.0199966430664,116.61392005026731,0.9900000095367432,91.66666390719249,23.610000610351562,115.11457994575913,100.11000061035156,71.76311161484938,100
28,2020-03-12,2480.639892578125,76.90666551617389,109.47000122070312,143.47312823361824,154.83999633789062,48.93997408026014,30.270000457763672,26.11074926155379,125.41000366210938,84.77847032216637,76.26000213623047,72.00982276546279,95.94999694824219,60.66641042398323,68.58000183105469,109.5231884173633,1.0,92.59258891329368,22.299999237060547,108.72744509119052,93.70999908447266,67.1753179774836,100
29,2020-03-13,2711.02001953125,84.04908365520639,107.47000122070312,140.85189635942905,170.1999969482422,53.79477936004711,32.33000183105469,27.887696024785917,134.2899932861328,90.78143591356978,83.41999816894531,78.77077255400548,97.30000305175781,61.51998027240063,70.75,112.98870477748551,0.9900000095367432,91.66666390719249,21.299999237060547,103.85177474092002,95.61000061035156,68.53731998266522,100
30,2020-03-16,2386.1298828125,73.97659504092196,107.86000061035156,141.36303577495949,129.61000061035156,40.965578793809975,29.940000534057617,25.826092996806004,127.12999725341797,85.94120392695878,69.69999694824219,65.81542468396671,94.41999816894531,59.69903640787892,68.9000015258789,110.03423224842166,1.0299999713897705,95.37036393159727,26.489999771118164,129.15650646271274,86.41999816894531,61.94953487705629,100
31,2020-03-17,2529.18994140625,78.41185068117498,111.0999984741211,145.60942861136826,124.13999938964844,39.236686231864766,27.65999984741211,23.859375938831782,136.58999633789062,92.33626196229315,70.69000244140625,66.75025445189966,95.19999694824219,60.19220709657166,74.5199966430664,119.00944029289953,1.0299999713897705,95.37036393159727,28.18000030517578,137.39639195855872,75.23999786376953,53.93523455877801,100
32,2020-03-18,2398.10009765625,74.34770465336486,118.70999908447266,155.58321669259462,101.88999938964844,32.20417235276619,22.329999923706055,19.261744968651367,134.9600067138672,91.23437197799788,55.04999923706055,51.981911582143304,90.08999633789062,56.9613013732331,79.41999816894531,126.83480885568059,0.8999999761581421,83.33332781438496,31.579999923706055,153.97366928955773,63.810001373291016,45.741726328804724,100
33,2020-03-19,2409.389892578125,74.69771937513104,123.7699966430664,162.2149301345473,97.70999908447266,30.883007851157878,22.40999984741211,19.330752498127517,127.05000305175781,85.88712701241164,57.38999938964844,54.19149709930598,94.41000366210938,59.692717170015676,78.55000305175781,125.44541491287137,0.9800000190734863,90.74073890109129,28.270000457763672,137.83520303405132,66.80000305175781,47.885086860941335,100
34,2020-03-20,2304.919921875,71.458862692471,130.5500030517578,171.10091458738177,95.01000213623047,30.029625109043863,23.809999465942383,20.538385086594797,119.88999938964844,81.04688986825039,59.38999938964844,56.080031606211044,96.9800033569336,61.31765371232552,73.26000213623047,116.99721206174563,0.9900000095367432,91.66666390719249,28.200000762939453,137.4939075974689,74.58000183105469,53.46212129664328,100
35,2020-03-23,2237.39990234375,69.3655562140613,159.55999755859375,209.1218757230676,105.62000274658203,33.38310720115809,28.190000534057617,24.316551849904585,111.13999938964844,75.13179861829228,54.220001220703125,51.19817163486642,96.7300033569336,61.159585936521665,72.61000061035156,115.95915085308913,1.0099999904632568,93.51851391939488,26.56999969482422,129.54655971875025,70.12999725341797,50.272168512260684,100
36,2020-03-24,2447.330078125,75.87396957097972,135.17999267578125,177.1690527772095,127.68000030517578,40.35556738109927,34.470001220703125,29.73364867222491,119.18000030517578,80.5669230828741,66.55000305175781,62.84098859894116,105.55000305175781,66.73621687392803,73.95999908447266,118.1151166346089,1.0800000429153442,100.0,25.81999969482422,125.88980695604737,79.13999938964844,56.73092173381925,100
37,2020-03-25,2475.56005859375,76.74917667860302,138.11000061035156,181.00916787207095,158.72999572753906,50.1694785610416,42.40999984741211,36.58265131985805,119.4000015258789,80.7156462023668,69.2699966430664,65.40938947681461,114.5,72.39504131816793,69.66000366210938,111.24796591627755,1.0399999618530273,96.29628893769848,27.1299991607666,132.27693251101283,85.25,61.11083036526639,100
38,2020-03-26,2630.070068359375,81.53941232525945,141.14999389648438,184.9934315215372,180.5500030517578,57.06608549810232,40.61000061035156,35.02998108401002,126.56999969482422,85.56263973737754,76.37999725341797,72.12313022519714,119.20999908447266,75.37303763545118,73.86000061035156,117.95541772194929,1.0700000524520874,99.07407499389879,27.940000534057617,136.2262321904462,82.80999755859375,59.361732707933676,100
39,2020-03-27,2541.469970703125,78.79256539453955,151.6999969482422,198.82043365756758,162.0,51.203022400627816,34.5,29.75952546748517,123.16000366210938,83.25744685789144,68.77999877929688,64.94670053979536,114.7300033569336,72.5404657943996,72.8499984741211,116.3424306803214,1.100000023841858,101.8518500122024,30.049999237060547,146.51389030578676,78.8499984741211,56.523036727900624,100
40,2020-03-30,2626.64990234375,81.433377763548,150.8800048828125,197.74573898832432,152.27999877929688,48.130840670764904,29.770000457763672,25.67945179101053,133.00999450683594,89.91614339021253,71.94999694824219,67.94002600423491,115.0199966430664,72.72382016934785,75.93000030517578,121.26123516941189,1.059999942779541,98.14813894990087,30.479999542236328,148.61043004433958,76.16000366210938,54.59473389341035,100
41,2020-03-31,2607.969970703125,80.85424845951287,147.4199981689453,193.21099904667568,152.3592987060547,48.155904843148534,32.349998474121094,27.90494502793371,131.47999572753906,88.8818482597136,71.72000122070312,67.72284857028578,111.44999694824219,70.46661252382256,74.58000183105469,119.10526938789212,1.0901000499725342,100.93518580146777,29.950000762939453,146.02633071044227,76.08999633789062,54.544549662153365,100
